May 09 08:36:35 kiseki-storage-1 systemd[1]: Started Kiseki Storage Server (node 1, nvme).
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.414004Z  INFO kiseki_server: kiseki-server starting data_addr=0.0.0.0:9100 advisory_addr=0.0.0.0:9101
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.484280Z  INFO openraft::core::raft_core: received RaftMsg::Initialize: openraft::core::raft_core::RaftCore<_, _, _, _>::handle_api_msg, members: {1: KisekiNode { addr: "10.0.0.10:9300", topology: None }, 2: KisekiNode { addr: "10.0.0.11:9300", topology: None }, 3: KisekiNode { addr: "10.0.0.12:9300", topology: None }}
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.484302Z  INFO openraft::engine::handler::server_state_handler: id=1 becomes leader
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.484308Z  INFO openraft::engine::engine_impl: openraft::engine::engine_impl::Engine<_, _>::elect: new candidate: {<T1-N1:->@08:36:35.484306, last_log_id:T0-N1.0 progress:{1: false, 2: false, 3: false}}
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.484342Z  INFO openraft::engine::handler::vote_handler: vote is changing from <T0-N1:Q> to <T1-N1:->
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.484347Z  INFO openraft::engine::handler::server_state_handler: id=1 steps down from leader
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.485182Z  INFO kiseki_log::raft_shard_store: shard membership initialized shard_id=00000000-0000-0000-0000-000000000001
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.485193Z  INFO kiseki_server::runtime: log store: Raft node_id=1 peers=3
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.485373Z  INFO fjall::db: Creating database at /var/lib/kiseki/raft/cluster_control
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.485688Z  INFO openraft::core::raft_core: received Notification::VoteResponse: openraft::core::raft_core::RaftCore<_, _, _, _>::handle_notification, now: 08:36:35.485687, resp: {<T1-N1:->, last_log:None}
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.485701Z  INFO openraft::engine::engine_impl: openraft::engine::engine_impl::Engine<_, _>::handle_vote_resp: resp: {<T1-N1:->, last_log:None}, target: 1, my_vote: <T1-N1:->, my_last_log_id: T0-N1.0
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.485707Z  INFO openraft::proposer::candidate: openraft::proposer::candidate::Candidate<_, _>::grant_by: voting: {<T1-N1:->@08:36:35.484306, last_log_id:T0-N1.0 progress:{1: true, 2: false, 3: false}}
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.486535Z ERROR openraft::core::raft_core: while requesting vote, error: Unreachable node: std::io::error::Error: Connection refused (os error 111), target: 3
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.486538Z ERROR openraft::core::raft_core: while requesting vote, error: Unreachable node: std::io::error::Error: Connection refused (os error 111), target: 2
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.490667Z  INFO lsm_tree::tree::ingest: Finished ingestion writer
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.495024Z  INFO lsm_tree::tree::ingest: Finished ingestion writer
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.496271Z  INFO openraft::storage::helper: get_initial_state: vote: <T0-N1:->, last_purged_log_id: None, last_applied: None, committed: None, last_log_id: None
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.496291Z  INFO openraft::storage::helper: load membership from log: [0..0)
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.496300Z  INFO openraft::storage::helper: load key log ids from (None,None]
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.496373Z  INFO openraft::engine::engine_impl: startup begin: state: RaftState { vote: Leased { data: Vote { leader_id: LeaderId { term: 0, node_id: 1 }, committed: false }, last_update: Some(TokioInstant(Instant { tv_sec: 57, tv_nsec: 565271918 })), lease: 0ns, lease_enabled: true }, log_ids: LogIdList { purged: None, key_log_ids: [] }, membership_state: MembershipState { committed: EffectiveMembership { log_id: None, membership: Membership { configs: [], nodes: {} }, voter_ids: {} }, effective: EffectiveMembership { log_id: None, membership: Membership { configs: [], nodes: {} }, voter_ids: {} } }, snapshot_meta: SnapshotMeta { last_log_id: None, last_membership: StoredMembership { log_id: None, membership: Membership { configs: [], nodes: {} } }, snapshot_id: "" }, last_inflight_id: 0, server_state: Learner, io_state: IOState { building_snapshot: false, log_progress: IOProgress { accepted: Some(Vote(UncommittedVote { leader_id: LeaderId { term: 0, node_id: 1 } })), submitted: Some(Vote(UncommittedVote { leader_id: LeaderId { term: 0, node_id: 1 } })), flushed: Some(Vote(UncommittedVote { leader_id: LeaderId { term: 0, node_id: 1 } })), id: "1", name: "LogIO" }, apply_progress: IOProgress { accepted: None, submitted: None, flushed: None, id: "1", name: "Apply" }, snapshot: IOProgress { accepted: None, submitted: None, flushed: None, id: "1", name: "Snapshot" }, cluster_committed: MonotonicIncrease { value: None }, purged: None }, purge_upto: None, progress_id_gen: SharedIdGenerator { next_id: 1 } }, is_leader: false, is_voter: false
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.496410Z  INFO openraft::engine::engine_impl: startup done, id=1, target_state: Learner
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.496439Z  INFO openraft::core::raft_core: received RaftMsg::Initialize: openraft::core::raft_core::RaftCore<_, _, _, _>::handle_api_msg, members: {1: KisekiNode { addr: "10.0.0.10:9300", topology: None }, 2: KisekiNode { addr: "10.0.0.11:9300", topology: None }, 3: KisekiNode { addr: "10.0.0.12:9300", topology: None }}
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.496462Z  INFO openraft::engine::handler::server_state_handler: id=1 becomes leader
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.496468Z  INFO openraft::engine::engine_impl: openraft::engine::engine_impl::Engine<_, _>::elect: new candidate: {<T1-N1:->@08:36:35.496466, last_log_id:T0-N1.0 progress:{1: false, 2: false, 3: false}}
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.496495Z  INFO openraft::engine::handler::vote_handler: vote is changing from <T0-N1:Q> to <T1-N1:->
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.496500Z  INFO openraft::engine::handler::server_state_handler: id=1 steps down from leader
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.497187Z  INFO kiseki_server::runtime: control-plane Raft group: up (ADR-033 §4) node_id=1 peers=3
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.497226Z  INFO kiseki_server::runtime: bootstrap: shard created for tenant shard=00000000-0000-0000-0000-000000000001 tenant=00000000-0000-0000-0000-000000000001
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.497238Z  INFO kiseki_server::runtime: audit log: in-memory events=0
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.497725Z  INFO openraft::core::raft_core: received Notification::VoteResponse: openraft::core::raft_core::RaftCore<_, _, _, _>::handle_notification, now: 08:36:35.497724, resp: {<T1-N1:->, last_log:None}
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.497737Z  INFO openraft::engine::engine_impl: openraft::engine::engine_impl::Engine<_, _>::handle_vote_resp: resp: {<T1-N1:->, last_log:None}, target: 1, my_vote: <T1-N1:->, my_last_log_id: T0-N1.0
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.497743Z  INFO openraft::proposer::candidate: openraft::proposer::candidate::Candidate<_, _>::grant_by: voting: {<T1-N1:->@08:36:35.496466, last_log_id:T0-N1.0 progress:{1: true, 2: false, 3: false}}
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.497918Z ERROR openraft::core::raft_core: while requesting vote, error: Unreachable node: std::io::error::Error: Connection refused (os error 111), target: 2
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.497935Z ERROR openraft::core::raft_core: while requesting vote, error: Unreachable node: std::io::error::Error: Connection refused (os error 111), target: 3
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.499646Z  INFO fjall::db: Creating database at /var/lib/kiseki/chunks/meta
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.504224Z  INFO lsm_tree::tree::ingest: Finished ingestion writer
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.508752Z  INFO lsm_tree::tree::ingest: Finished ingestion writer
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510007Z  INFO kiseki_server::runtime: chunk store: persistent (raw block, group commit) path=/var/lib/kiseki flush_interval_ms=100
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510052Z  INFO kiseki_server::runtime: fabric peer registered for cross-node chunks peer_id=2 fabric_addr="10.0.0.11:9100"
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510065Z  INFO kiseki_server::runtime: fabric peer registered for cross-node chunks peer_id=3 fabric_addr="10.0.0.12:9100"
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510070Z  INFO kiseki_server::runtime: cross-node chunk replication enabled (Phase 16a) peers=2
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510074Z  INFO kiseki_server::runtime: cluster durability defaults cluster_size=3 copies=3 min_acks=2 strategy=Replication { copies: 3 }
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510086Z  INFO kiseki_server::runtime: scrub scheduler: spawned (orphan + under-replication, 10-min cadence, drain-on-shutdown)
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510088Z  INFO kiseki_server::runtime: raw block devices configured devices=8
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510098Z  INFO kiseki_server::runtime: raw device detected device="/dev/disk/by-id/google-local-nvme-ssd-0"
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510104Z  INFO kiseki_server::runtime: raw device detected device="/dev/disk/by-id/google-local-nvme-ssd-1"
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510108Z  INFO kiseki_server::runtime: raw device detected device="/dev/disk/by-id/google-local-nvme-ssd-2"
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510113Z  INFO kiseki_server::runtime: raw device detected device="/dev/disk/by-id/google-local-nvme-ssd-3"
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510117Z  INFO kiseki_server::runtime: raw device detected device="/dev/disk/by-id/google-local-nvme-ssd-4"
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510122Z  INFO kiseki_server::runtime: raw device detected device="/dev/disk/by-id/google-local-nvme-ssd-5"
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510126Z  INFO kiseki_server::runtime: raw device detected device="/dev/disk/by-id/google-local-nvme-ssd-6"
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510130Z  INFO kiseki_server::runtime: raw device detected device="/dev/disk/by-id/google-local-nvme-ssd-7"
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.510195Z  INFO fjall::db: Creating database at /var/lib/kiseki/metadata/compositions
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.511156Z  INFO kiseki_chunk_cluster::scrub_scheduler: scrub scheduler: shutdown received, draining
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.515067Z  INFO lsm_tree::tree::ingest: Finished ingestion writer
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.519895Z  INFO lsm_tree::tree::ingest: Finished ingestion writer
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.523463Z  INFO lsm_tree::tree::ingest: Finished ingestion writer
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.528681Z  INFO lsm_tree::tree::ingest: Finished ingestion writer
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.530453Z  INFO kiseki_server::runtime: composition store: persistent (fjall, eventual durability) path=/var/lib/kiseki/metadata/compositions interval_ms=100
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.533138Z  INFO kiseki_server::runtime: view store: persistent (redb-backed, ADR-040) path=/var/lib/kiseki/metadata/views.redb
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.533737Z  INFO kiseki_server::runtime: bootstrap: namespace 'default' + view installed (Raft seed node)
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.533767Z  INFO kiseki_server::runtime: inline write path disabled in multi-node cluster — small writes go through fabric (Phase 16a)
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.533774Z  INFO kiseki_server::runtime: fsync hook: composition store (fjall) registered
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.533777Z  INFO kiseki_server::runtime: fsync hook: chunk-store device registered
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.533824Z  WARN kiseki::nfs::security: NFS path is PLAINTEXT — fh4s and data are observable on the network. Mitigations: VPC isolation, firewall ingress restrictions. Compliance: this configuration violates I-PN7-default and is acceptable only with documented compensating controls.
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.533834Z  INFO kiseki_server::runtime: NFS transport posture mode=Plaintext layout_ttl_seconds=60
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.533900Z  WARN kiseki_gateway::s3_server: S3 HTTP gateway listening (PLAINTEXT — development only) addr=0.0.0.0:9000
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.533957Z  INFO kiseki_gateway::nfs_server: NFS server listening (NFSv3 + NFSv4.2) addr=0.0.0.0:2049
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.533965Z  INFO kiseki_server::runtime: portmapper listening (NFS3 + MOUNT3 → NFS port) addr=0.0.0.0:111 advertised_nfs_port=2049
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.534009Z  INFO kiseki_server::metrics: metrics + admin UI server listening addr=0.0.0.0:9090
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.534021Z  INFO kiseki_server::runtime: pNFS DS listener spawned addr=0.0.0.0:2052
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.534027Z  INFO kiseki_server::runtime: composition hydrator spawned (Phase 16f — followers consume create-deltas)
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.534031Z  INFO kiseki_server::runtime: backup: disabled (set KISEKI_BACKUP_BACKEND=fs|s3 to enable)
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.534046Z  INFO kiseki_server::runtime: control plane: in-process (ControlService on data-path gRPC)
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.534092Z  INFO kiseki_gateway::pnfs_ds_server: pNFS DS listening addr=0.0.0.0:2052 tls=false
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.536712Z  INFO kiseki_server::runtime: tuning store: persistent (redb) path=/var/lib/kiseki/tuning
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.536823Z  WARN kiseki_server::runtime: data-path gRPC listening (PLAINTEXT — development only) addr=0.0.0.0:9100
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.536860Z  WARN kiseki_server::runtime: ClusterChunkService: NO SAN interceptor (plaintext development mode — cross-node fabric is not protected against tenant certs)
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.536887Z  INFO kiseki_server::runtime: [transport.native] available bindings (in priority order):
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.536892Z  INFO kiseki_server::runtime:   1. tcp-framed       (latency_class=Low, addr=0.0.0.0:9103)
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.536895Z  INFO kiseki_server::runtime:   2. grpc-h2          (latency_class=Standard, addr=0.0.0.0:9100)
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.536897Z  INFO kiseki_server::runtime: [transport.native] override available via KISEKI_NATIVE_TRANSPORT={grpc|tcp|ibverbs|libfabric|auto}
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.536917Z  INFO kiseki_server::runtime: TCP-framed native binding registered (ADR-042 §2.2) addr=0.0.0.0:9103 require_tls=false
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.536923Z  INFO kiseki_server::runtime: gRPC native binding registered on shared data_addr (ADR-042 §2.1) require_tls=false
May 09 08:36:35 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:35.536998Z  WARN kiseki_gateway::native::tcp_framed::listener: TCP-framed native binding listening (plaintext — dev mode; connections see synthetic 'dev' SAN) addr=0.0.0.0:9103
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.478778Z  INFO openraft::core::raft_core: election timeout expired, triggering election
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.478807Z  INFO openraft::core::raft_core: trigger election
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.478816Z  INFO openraft::engine::engine_impl: openraft::engine::engine_impl::Engine<_, _>::elect: new candidate: {<T2-N1:->@08:36:38.478810, last_log_id:T0-N1.0 progress:{1: false, 2: false, 3: false}}
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.478867Z  INFO openraft::engine::handler::vote_handler: vote is changing from <T1-N1:-> to <T2-N1:->
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.479696Z  INFO openraft::core::raft_core: received Notification::VoteResponse: openraft::core::raft_core::RaftCore<_, _, _, _>::handle_notification, now: 08:36:38.479695, resp: {<T2-N1:->, last_log:None}
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.479707Z  INFO openraft::engine::engine_impl: openraft::engine::engine_impl::Engine<_, _>::handle_vote_resp: resp: {<T2-N1:->, last_log:None}, target: 1, my_vote: <T2-N1:->, my_last_log_id: T0-N1.0
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.479713Z  INFO openraft::proposer::candidate: openraft::proposer::candidate::Candidate<_, _>::grant_by: voting: {<T2-N1:->@08:36:38.478810, last_log_id:T0-N1.0 progress:{1: true, 2: false, 3: false}}
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.479973Z ERROR openraft::core::raft_core: while requesting vote, error: Unreachable node: std::io::error::Error: Connection refused (os error 111), target: 2
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.479981Z ERROR openraft::core::raft_core: while requesting vote, error: Unreachable node: std::io::error::Error: Connection refused (os error 111), target: 3
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.501069Z  INFO openraft::core::raft_core: election timeout expired, triggering election
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.501084Z  INFO openraft::core::raft_core: trigger election
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.501099Z  INFO openraft::engine::engine_impl: openraft::engine::engine_impl::Engine<_, _>::elect: new candidate: {<T2-N1:->@08:36:38.501093, last_log_id:T0-N1.0 progress:{1: false, 2: false, 3: false}}
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.501139Z  INFO openraft::engine::handler::vote_handler: vote is changing from <T1-N1:-> to <T2-N1:->
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.501829Z  INFO openraft::core::raft_core: received Notification::VoteResponse: openraft::core::raft_core::RaftCore<_, _, _, _>::handle_notification, now: 08:36:38.501828, resp: {<T2-N1:->, last_log:None}
May 09 08:36:38 kiseki-storage-1 kiseki-server[9181]: 2026-05-09T08:36:38.501841Z  INFO openraft::engine::engine_impl: openraft::engine::engine_impl::Engine<_, _>::handle_vote_resp: resp: {<T2-N1:->, last_log:None}, target: 1, my_vote: <T2-N1:->, my_last_log_id: T0-N1.0
